Patroling Sections:
[489.225565892, 266.207941,-10] -> [56.212864, 516.207941,-10] -> 
[575.828106271, 316.207941,-10] -> [56.212864, 616.207941,-10] -> 
[662.430646649, 366.207941,-10] -> [56.212864, 716.207941,-10] -> 
[749.033187028, 416.207941,-10] -> [56.212864, 816.207941,-10] -> 
[835.635727406, 466.207941,-10] -> [56.212864, 916.207941,-10] -> 
[922.238267784, 516.207941,-10] -> [56.212864, 1016.207941,-10] -> 
[56.212864, 1016.207941,-10] -> [922.238267784, 516.207941,-10] -> 
[56.212864, 916.207941,-10] -> [835.635727406, 466.207941,-10] -> 
[56.212864, 816.207941,-10] -> [749.033187028, 416.207941,-10] -> 
[56.212864, 716.207941,-10] -> [662.430646649, 366.207941,-10] -> 
[56.212864, 616.207941,-10] -> [575.828106271, 316.207941,-10] -> 
[56.212864, 516.207941,-10] -> [489.225565892, 266.207941,-10] -> 
 End 

0: 56.212864, 516.207941, -10 {330, 0} -> 489.225565892, 266.207941, -10
390: 304.293280074583, 703.394379986843, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
391: 319.097379399167, 696.785964606440, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
392: 333.901478723751, 690.177549226037, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
393: 348.705578048336, 683.569133845635, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
394: 363.509677372920, 676.960718465232, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
395: 378.313776697504, 670.352303084829, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
396: 393.117876022089, 663.743887704427, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
397: 407.921975346673, 657.135472324024, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
398: 422.726074671257, 650.527056943622, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
399: 437.530173995842, 643.918641563219, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
400: 452.334273320426, 637.310226182816, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
401: 467.138372645010, 630.701810802414, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
402: 481.942471969595, 624.093395422011, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
403: 496.746571294179, 617.484980041609, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
404: 511.550670618763, 610.876564661206, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
405: 526.354769943348, 604.268149280803, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
406: 541.158869267932, 597.659733900401, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
407: 555.962968592516, 591.051318519998, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
408: 570.767067917101, 584.442903139596, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
409: 585.571167241685, 577.834487759193, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
410: 600.375266566269, 571.226072378790, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
411: 615.179365890853, 564.617656998388, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
412: 629.983465215438, 558.009241617985, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
413: 644.787564540022, 551.400826237583, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
414: 659.591663864606, 544.792410857180, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
415: 674.395763189191, 538.183995476777, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
416: 689.199862513775, 531.575580096375, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
417: 704.003961838359, 524.967164715972, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
418: 718.808061162943, 518.358749335570, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
419: 733.612160487528, 511.750333955167, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
420: 748.416259812112, 505.141918574764, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
421: 763.220359136696, 498.533503194362, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
422: 778.024458461281, 491.925087813959, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
423: 792.828557785865, 485.316672433557, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
424: 792.828557785865, 485.316672433557, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
425: 795.482630246939, 484.131918610449, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
426: 803.444847630161, 480.577657141126, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
427: 818.248946954746, 473.969241760724, -10.000000000000 {335.944449791776, 335.944449791776} -> 835.635727405994, 466.207941000001, -10.000000000000
428: 818.248946954746, 473.969241760724, -10.000000000000 {9.281219791776, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
429: 818.248946954746, 473.969241760724, -10.000000000000 {42.617989791776, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
430: 818.248946954746, 473.969241760724, -10.000000000000 {75.954759791776, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
431: 818.248946954746, 473.969241760724, -10.000000000000 {109.291529791776, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
432: 818.248946954746, 473.969241760724, -10.000000000000 {142.628299791776, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
433: 815.735102936542, 475.428121639994, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
434: 808.193570881930, 479.804761277806, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
435: 794.171649070142, 487.942219072240, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
436: 780.149727258354, 496.079676866674, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
437: 766.127805446566, 504.217134661108, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
438: 752.105883634777, 512.354592455542, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
439: 738.083961822989, 520.492050249976, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
440: 724.062040011201, 528.629508044410, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
441: 710.040118199412, 536.766965838844, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
442: 696.018196387624, 544.904423633278, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
443: 681.996274575836, 553.041881427712, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
444: 667.974352764048, 561.179339222146, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
445: 653.952430952259, 569.316797016580, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
446: 639.930509140471, 577.454254811014, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
447: 625.908587328683, 585.591712605448, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
448: 611.886665516894, 593.729170399882, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
449: 597.864743705106, 601.866628194316, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
450: 583.842821893318, 610.004085988750, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
451: 569.820900081530, 618.141543783184, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
452: 555.798978269741, 626.279001577618, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
453: 541.777056457953, 634.416459372052, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
454: 527.755134646165, 642.553917166486, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
455: 513.733212834377, 650.691374960920, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
456: 499.711291022588, 658.828832755354, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
457: 485.689369210800, 666.966290549788, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
458: 471.667447399012, 675.103748344222, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
459: 457.645525587223, 683.241206138656, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
460: 443.623603775435, 691.378663933090, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
461: 429.601681963647, 699.516121727524, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
462: 415.579760151859, 707.653579521959, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
463: 401.557838340070, 715.791037316393, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
464: 387.535916528282, 723.928495110827, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
465: 373.513994716494, 732.065952905261, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
466: 359.492072904706, 740.203410699695, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
467: 345.470151092917, 748.340868494129, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
468: 331.448229281129, 756.478326288563, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
469: 317.426307469341, 764.615784082997, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
470: 303.404385657552, 772.753241877431, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
471: 289.382463845764, 780.890699671865, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
472: 275.360542033976, 789.028157466299, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
473: 261.338620222188, 797.165615260733, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
474: 247.316698410399, 805.303073055167, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
475: 233.294776598611, 813.440530849602, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
476: 219.272854786823, 821.577988644036, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
477: 205.250932975034, 829.715446438470, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
478: 191.229011163246, 837.852904232904, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
479: 177.207089351458, 845.990362027338, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
480: 163.185167539669, 854.127819821772, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
481: 149.163245727881, 862.265277616206, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
482: 135.141323916093, 870.402735410640, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
483: 121.119402104305, 878.540193205075, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
484: 107.097480292516, 886.677650999509, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
485: 93.075558480728, 894.815108793943, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
486: 93.075558480728, 894.815108793943, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
487: 90.561714462524, 896.273988673213, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
488: 83.020182407913, 900.650628311025, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
489: 83.020182407913, 900.650628311025, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
490: 80.506338389709, 902.109508190296, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
491: 72.964806335097, 906.486147828108, -10.000000000000 {149.871766410550, 149.871766410550} -> 56.212864000000, 916.207941000000, -10.000000000000
492: 72.964806335097, 906.486147828108, -10.000000000000 {183.208536410550, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
493: 72.964806335097, 906.486147828108, -10.000000000000 {216.545306410550, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
494: 72.964806335097, 906.486147828108, -10.000000000000 {249.882076410550, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
495: 72.964806335097, 906.486147828108, -10.000000000000 {283.218846410550, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
496: 72.964806335097, 906.486147828108, -10.000000000000 {316.555616410550, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
497: 75.605791246707, 905.272500042854, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
498: 83.528745981535, 901.631556687092, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
499: 98.259844517695, 894.861974235417, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
500: 112.990943053856, 888.092391783742, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
501: 127.722041590016, 881.322809332066, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
502: 142.453140126177, 874.553226880391, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
503: 157.184238662337, 867.783644428716, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
504: 171.915337198498, 861.014061977041, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
505: 186.646435734658, 854.244479525365, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
506: 201.377534270819, 847.474897073690, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
507: 216.108632806979, 840.705314622015, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
508: 230.839731343140, 833.935732170340, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
509: 245.570829879301, 827.166149718665, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
510: 260.301928415461, 820.396567266989, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
511: 275.033026951622, 813.626984815314, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
512: 289.764125487782, 806.857402363639, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
513: 304.495224023943, 800.087819911964, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
514: 319.226322560103, 793.318237460289, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
515: 333.957421096264, 786.548655008613, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
516: 348.688519632425, 779.779072556938, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
517: 363.419618168585, 773.009490105263, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
518: 378.150716704746, 766.239907653588, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
519: 392.881815240906, 759.470325201913, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
520: 407.612913777067, 752.700742750237, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
521: 422.344012313227, 745.931160298562, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
522: 437.075110849388, 739.161577846887, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
523: 451.806209385549, 732.391995395212, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
524: 466.537307921709, 725.622412943537, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
525: 481.268406457870, 718.852830491861, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
526: 495.999504994030, 712.083248040186, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
527: 510.730603530191, 705.313665588511, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
528: 525.461702066351, 698.544083136836, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
529: 540.192800602512, 691.774500685161, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
530: 554.923899138672, 685.004918233485, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
531: 569.654997674833, 678.235335781810, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
532: 584.386096210994, 671.465753330135, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
533: 599.117194747154, 664.696170878460, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
534: 613.848293283315, 657.926588426785, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
535: 628.579391819475, 651.157005975109, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
536: 643.310490355636, 644.387423523434, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
537: 658.041588891796, 637.617841071759, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
538: 672.772687427957, 630.848258620084, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
539: 687.503785964117, 624.078676168409, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
540: 702.234884500278, 617.309093716734, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
541: 716.965983036438, 610.539511265059, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
542: 731.697081572599, 603.769928813384, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
543: 746.428180108759, 597.000346361709, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
544: 761.159278644920, 590.230763910033, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
545: 775.890377181080, 583.461181458358, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
546: 790.621475717241, 576.691599006683, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
547: 805.352574253401, 569.922016555008, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
548: 820.083672789562, 563.152434103333, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
549: 834.814771325722, 556.382851651658, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
550: 849.545869861883, 549.613269199983, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
551: 864.276968398043, 542.843686748308, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
552: 879.008066934204, 536.074104296633, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
553: 879.008066934204, 536.074104296633, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
554: 881.649051845813, 534.860456511379, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
555: 889.572006580641, 531.219513155617, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
556: 904.303105116802, 524.449930703942, -10.000000000000 {335.319155092769, 335.319155092769} -> 922.238267784438, 516.207941000001, -10.000000000000
557: 904.303105116802, 524.449930703942, -10.000000000000 {8.655925092769, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
558: 904.303105116802, 524.449930703942, -10.000000000000 {41.992695092769, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
559: 904.303105116802, 524.449930703942, -10.000000000000 {75.329465092769, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
560: 904.303105116802, 524.449930703942, -10.000000000000 {108.666235092769, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
561: 904.303105116802, 524.449930703942, -10.000000000000 {142.003005092769, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
562: 901.788719139405, 525.907876315640, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
563: 894.245561207216, 530.281713150737, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
564: 880.220616411754, 538.413959712195, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
565: 866.195671616292, 546.546206273653, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
566: 852.170726820830, 554.678452835111, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
567: 838.145782025368, 562.810699396569, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
568: 824.120837229907, 570.942945958028, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
569: 810.095892434445, 579.075192519486, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
570: 796.070947638983, 587.207439080944, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
571: 782.046002843521, 595.339685642402, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
572: 768.021058048059, 603.471932203860, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
573: 753.996113252598, 611.604178765318, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
574: 739.971168457136, 619.736425326776, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
575: 725.946223661674, 627.868671888235, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
576: 711.921278866212, 636.000918449693, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
577: 697.896334070750, 644.133165011151, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
578: 683.871389275289, 652.265411572609, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
579: 669.846444479827, 660.397658134067, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
580: 655.821499684365, 668.529904695525, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
581: 641.796554888903, 676.662151256984, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
582: 627.771610093441, 684.794397818442, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
583: 613.746665297980, 692.926644379900, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
584: 599.721720502518, 701.058890941358, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
585: 585.696775707056, 709.191137502816, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
586: 571.671830911594, 717.323384064274, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
587: 557.646886116132, 725.455630625732, -10.000000000000 {149.893058033342, 149.893058033342} -> 56.212864000000, 1016.207941000000, -10.000000000000
